date;home_team;away_team;home_score;away_score;competition;stadium;city;country;neutral;world_cup;season;avg_temp_c;min_temp_c;max_temp_c;precipitation_mm;snow_depth_mm;avg_wind_dir_deg;avg_wind_speed_kmh;peak_wind_gust_kmh;avg_sea_level_pres_hpa
1947-06-28;Australia;New Zealand;14;27;1947 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;8.2;17.4;0.0;;;;;
1947-06-14;Australia;New Zealand;5;13;1947 New Zealand tour of Australia;Exhibition Ground;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1947-04-19;England;France;6;3;1947 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1947-03-29;Wales;Ireland;6;0;1947 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1947-03-22;France;Wales;0;3;1947 Five Nations Championship;Stade Colombes;Paris;France;FALSE;FALSE;Spring;10.3;8.4;14.4;1.2;;;;;
1947-03-15;England;Scotland;24;5;1947 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1947-02-22;Scotland;Ireland;0;3;1947 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1947-02-08;Ireland;England;22;0;1947 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;-0.1;1.1;0.4;;;;;
1947-02-01;Scotland;Wales;8;22;1948 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1947-01-25;Ireland;France;8;12;1947 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;-0.2;4.4;4.4;;;;;
1947-01-18;Wales;England;6;9;1947 Five Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1947-01-01;France;Scotland;8;3;1947 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1946-09-28;New Zealand;Australia;14;10;1946 Australia tour of New Zealand;Eden Park;Auckland;New Zealand;FALSE;FALSE;;;;;;;;;;
1946-09-14;New Zealand;Australia;31;8;1946 Australia tour of New Zealand;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
1939-03-18;Scotland;England;6;9;1939 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1939-03-11;Ireland;Wales;0;7;1939 Home Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1939-02-25;Ireland;Scotland;12;3;1939 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;2.2;7.8;2.8;;;;;
1939-02-11;England;Ireland;0;5;1939 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1939-02-04;Wales;Scotland;11;3;1939 Home Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1939-01-21;England;Wales;3;0;1939 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1938-08-13;Australia;New Zealand;6;14;1938 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;0.0;;;;;
1938-08-06;Australia;New Zealand;14;20;1938 New Zealand tour of Australia;Brisbane Exhibition Ground;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1938-07-23;Australia;New Zealand;9;24;1938 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;0.0;;;;;
1938-03-19;England;Scotland;16;21;1938 Home Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1938-03-12;Wales;Ireland;11;5;1938 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1938-02-26;Scotland;Ireland;23;14;1938 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1938-02-12;Ireland;England;14;36;1938 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;3.3;9.4;0.0;;;;;
1938-02-05;Scotland;Wales;8;6;1938 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1938-01-15;Wales;England;14;8;1938 Home Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1937-10-17;France;Italy;45;5;1937 FIRA Tournament;Parc des Princes;Paris;France;FALSE;FALSE;;;;;;;;;;
1937-09-25;New Zealand;South Africa;6;17;1937 South Africa tour;Eden Park;Auckland;New Zealand;FALSE;FALSE;;;;;;;;;;
1937-09-04;New Zealand;South Africa;6;13;1937 South Africa tour;Lancaster Park;Christchurch;New Zealand;FALSE;FALSE;;;;;;;;;;
1937-08-14;New Zealand;South Africa;13;7;1937 South Africa tour;Athletic Park;Wellington;New Zealand;FALSE;FALSE;;;;;;;;;;
1937-07-17;Australia;South Africa;17;26;1937 South Africa tour of Australia and New Zealand;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;0.0;;;;;
1937-06-26;Australia;South Africa;5;9;1937 South Africa tour of Australia and New Zealand;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;15.2;;;;;
1937-04-03;Ireland;Wales;5;3;1937 Home Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1937-03-20;Scotland;England;3;6;1937 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1937-02-27;Ireland;Scotland;11;4;1937 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;2.2;5.6;1.2;;;;;
1937-02-13;England;Ireland;9;8;1937 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1937-02-06;Wales;Scotland;6;13;1937 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1937-01-16;England;Wales;4;3;1937 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1936-09-12;New Zealand;Australia;38;13;1936 Australia tour of New Zealand;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
1936-09-05;New Zealand;Australia;11;6;1936 Australia tour of New Zealand;Athletic Park;Wellington;New Zealand;FALSE;FALSE;;;;;;;;;;
1936-03-21;England;Scotland;9;8;1936 Home Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1936-03-14;Wales;Ireland;3;0;1936 Home Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1936-02-22;Scotland;Ireland;4;10;1936 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1936-02-08;Ireland;England;6;3;1936 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.1;5.0;0.0;;;;;
1936-02-01;Scotland;Wales;3;13;1936 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1936-01-18;Wales;England;0;0;1936 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1936-01-04;England;New Zealand;13;0;1935–36 New Zealand rugby union tour of Britain, Ireland and Canada;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1935-12-21;Wales;New Zealand;13;12;1935–36 New Zealand tour of Canada, Great Britain and Ireland;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1935-12-07;Ireland;New Zealand;9;17;1935–36 New Zealand rugby union tour of Britain, Ireland and Canada;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;0.6;8.9;2.0;;;;;
1935-11-23;Scotland;New Zealand;8;18;1935-36 New Zealand tour;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1935-03-16;Scotland;England;10;7;1935 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1935-03-09;Ireland;Wales;9;3;1935 Home Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1935-02-23;Ireland;Scotland;12;5;1935 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;0.0;6.7;0.0;;;;;
1935-02-09;England;Ireland;14;3;1935 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1935-02-02;Wales;Scotland;10;6;1935 Home Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1935-01-19;England;Wales;3;3;1935 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1934-08-25;Australia;New Zealand;3;3;1934 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;16.5;;;;;
1934-08-11;Australia;New Zealand;25;11;1934 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;10.7;;;;;
1934-03-17;England;Scotland;6;3;1934 Home Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1934-03-10;Wales;Ireland;13;0;1934 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1934-02-24;Scotland;Ireland;16;9;1934 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1934-02-10;Ireland;England;3;13;1934 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.7;10.0;0.2;;;;;
1934-02-03;Scotland;Wales;6;13;1934 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1934-01-20;Wales;England;0;9;1934 Home Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1933-09-02;South Africa;Australia;4;15;1933 Australia tour of South Africa;Springbok Park;Bloemfontein;South Africa;FALSE;FALSE;Spring;;;;0.0;;;;;
1933-08-26;South Africa;Australia;11;0;1933 Australia tour of South Africa;St George's Park;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
1933-08-12;South Africa;Australia;12;3;1933 Australia tour of South Africa;Ellis Park Stadium;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
1933-07-22;South Africa;Australia;6;21;1933 Australia tour of South Africa;Kingsmead Cricket Ground;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
1933-07-08;South Africa;Australia;17;3;1933 Australia tour of South Africa;Newlands Stadium;Cape Town;South Africa;FALSE;FALSE;;;;;;;;;;
1933-04-01;Ireland;Scotland;6;8;1933 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;;4.4;12.2;0.0;;;;;
1933-03-18;Scotland;England;3;0;1933 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1933-03-11;Ireland;Wales;10;5;1933 Home Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1933-02-11;England;Ireland;17;6;1933 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1933-02-04;Wales;Scotland;3;11;1933 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1933-01-21;England;Wales;3;7;1933 Home Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1932-07-23;Australia;New Zealand;13;21;1932 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;0.0;;;;;
1932-07-16;Australia;New Zealand;3;21;1932 New Zealand tour of Australia;Brisbane Exhibition Ground;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1932-07-02;Australia;New Zealand;22;17;1932 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;Winter;;;;0.0;;;;;
1932-03-19;England;Scotland;16;3;1932 Home Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1932-03-12;Wales;Ireland;10;12;1932 Home Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1932-02-27;Scotland;Ireland;8;20;1932 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1932-02-13;Ireland;England;8;11;1932 Home Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.1;4.4;0.0;;;;;
1932-02-06;Scotland;Wales;0;6;1932 Home Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1932-01-16;Scotland;South Africa;3;6;1931–32 South Africa rugby union tour of Britain and Ireland;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1932-01-16;Wales;England;12;5;1932 Home Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1932-01-02;England;South Africa;0;7;1931-32 South Africa rugby union tour of Britain and Ireland;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1931-12-19;Ireland;South Africa;3;8;1931–32 South Africa rugby union tour of Britain and Ireland;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.1;8.9;0.0;;;;;
1931-12-05;Wales;South Africa;3;8;1931–32 South Africa tour of Great Britain and Ireland;St. Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1931-09-12;New Zealand;Australia;20;13;1931 Australia tour of New Zealand;Eden Park;Auckland;New Zealand;FALSE;FALSE;;;;;;;;;;
1931-04-06;France;England;14;13;1931 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1931-03-21;Scotland;England;28;19;1931 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1931-03-14;Ireland;Wales;3;15;1931 Five Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1931-02-28;Ireland;Scotland;8;5;1931 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;0.0;2.8;2.0;;;;;
1931-02-28;Wales;France;35;3;1931 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1931-02-14;England;Ireland;5;6;1931 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1931-02-07;Wales;Scotland;13;8;1931 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1931-01-24;Scotland;France;6;4;1931 Five Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1931-01-17;England;Wales;11;11;1931 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1931-01-01;France;Ireland;3;0;1931 Five Nations Championship;Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1930-04-21;France;Wales;0;11;1930 Five Nations Championship;Stade Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1930-03-15;England;Scotland;0;0;1930 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1930-03-08;Wales;Ireland;12;7;1930 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1930-02-22;Scotland;Ireland;11;14;1930 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1930-02-22;England;France;11;5;1930 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1930-02-08;Ireland;England;4;3;1930 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.1;3.9;0.0;;;;;
1930-02-01;Scotland;Wales;12;9;1930 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1930-01-25;Ireland;France;0;5;1930 Five Nations Championship;Ravenhill Stadium;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1930-01-18;Wales;England;3;11;1930 Five Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1930-01-01;France;Scotland;7;3;1930 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1929-07-27;Australia;New Zealand;15;13;1929 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;;;;;;;;;;
1929-07-20;Australia;New Zealand;17;9;1929 New Zealand tour of Australia;Brisbane Exhibition Ground;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1929-07-06;Australia;New Zealand;8;9;1929 New Zealand tour of Australia;Sydney Cricket Ground;Sydney;Australia;FALSE;FALSE;;;;;;;;;;
1929-04-01;France;England;6;16;1929 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1929-03-16;Scotland;England;12;6;1929 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1929-03-09;Ireland;Wales;5;5;1929 Five Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1929-02-23;Wales;France;8;3;1929 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1929-02-23;Ireland;Scotland;7;16;1929 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;3.9;8.9;0.0;;;;;
1929-02-09;England;Ireland;5;6;1929 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1929-02-02;Wales;Scotland;14;7;1929 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1929-01-19;England;Wales;8;3;1929 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1929-01-19;Scotland;France;6;3;1929 Five Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1928-12-31;France;Ireland;0;6;1929 Five Nations Championship;Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1928-09-01;South Africa;New Zealand;5;13;1928 New Zealand tour;Newlands;Cape Town;South Africa;FALSE;FALSE;;;;;;;;;;
1928-08-18;South Africa;New Zealand;11;6;1928 New Zealand tour;Crusaders Ground;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
1928-07-21;South Africa;New Zealand;6;7;1928 New Zealand tour;Ellis Park;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
1928-06-30;South Africa;New Zealand;17;0;1928 New Zealand tour;Kingsmead;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
1928-04-09;France;Wales;8;3;1928 Five Nations Championship;Stade Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1928-03-17;England;Scotland;6;0;1928 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1928-03-10;Wales;Ireland;10;13;1928 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1928-02-25;Scotland;Ireland;5;13;1928 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1928-02-25;England;France;18;8;1928 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1928-02-11;Ireland;England;6;7;1928 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;0.6;8.3;0.0;;;;;
1928-02-04;Scotland;Wales;0;13;1928 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1928-01-28;Ireland;France;12;8;1928 Five Nations Championship;Ravenhill Stadium;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1928-01-22;France;Australia;8;11;1927–28 New South Wales tour of Great Britain, Ireland and France;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1928-01-21;Wales;England;8;10;1928 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1928-01-07;England;Australia;18;11;1927–28 New South Wales tour of Great Britain, Ireland and France;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1928-01-02;France;Scotland;6;15;1928 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1927-12-17;Scotland;Australia;10;8;1927–28 New South Wales tour of Great Britain, Ireland and France;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1927-11-26;Wales;Australia;8;18;1927–28 Waratahs tour of Europe and North America;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1927-11-12;Ireland;Australia;3;5;1927–28 Waratahs tour of the British Isles, France and Canada;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Autumn;;-0.1;7.2;0.0;;;;;
1927-04-02;France;England;3;0;1927 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1927-03-19;Scotland;England;21;13;1927 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1927-03-12;Ireland;Wales;19;9;1927 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;;-0.2;7.2;0.1;;;;;
1927-02-26;Ireland;Scotland;6;0;1927 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;5.6;12.2;8.3;;;;;
1927-02-26;Wales;France;25;7;1927 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1927-02-12;England;Ireland;8;6;1927 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1927-02-05;Wales;Scotland;0;5;1927 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1927-01-22;Scotland;France;23;6;1927 Five Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1927-01-15;England;Wales;11;9;1927 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1927-01-01;France;Ireland;3;8;1927 Five Nations Championship;Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1926-04-05;France;Wales;5;7;1926 Five Nations Championship;Stade Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1926-03-20;England;Scotland;9;17;1926 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1926-03-13;Wales;Ireland;11;8;1926 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1926-02-27;England;France;11;0;1926 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1926-02-27;Scotland;Ireland;0;3;1926 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1926-02-13;Ireland;England;19;15;1926 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;2.8;6.7;0.4;;;;;
1926-02-06;Scotland;Wales;8;5;1926 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1926-01-16;Wales;England;3;3;1926 Five Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1926-01-02;France;Scotland;6;20;1926 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1926-01-01;Ireland;France;11;0;1926 Five Nations Championship;Ravenhill Stadium;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1925-04-13;France;England;11;13;1925 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1925-03-21;Scotland;England;14;11;1925 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1925-03-14;Ireland;Wales;19;3;1925 Five Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1925-02-28;Wales;France;11;5;1925 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1925-02-28;Ireland;Scotland;8;14;1925 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;1.1;8.3;0.2;;;;;
1925-02-21;Scotland;France;25;4;1925 Five Nations Championship;Inverleith;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1925-02-14;England;Ireland;6;6;1925 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1925-02-07;Wales;Scotland;14;24;1925 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1925-01-18;France;New Zealand;6;30;1924–25 New Zealand tour;Stade des Ponts Jumeaux;Toulouse;France;FALSE;FALSE;;;;;;;;;;
1925-01-17;England;Wales;12;6;1925 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1925-01-03;England;New Zealand;11;17;1924–25 New Zealand rugby union tour of Britain, Ireland and France;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1925-01-01;France;Ireland;3;9;1925 Five Nations Championship;Colombes;Paris;France;FALSE;FALSE;;;;;;;;;;
1924-11-29;Wales;New Zealand;0;19;1924–25 New Zealand tour of France, Great Britain and Ireland;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1924-11-01;Ireland;New Zealand;0;6;1924–25 New Zealand rugby union tour of Britain, Ireland and France;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Autumn;;7.2;13.3;9.8;;;;;
1924-03-27;France;Wales;6;10;1924 Five Nations Championship;Stade Colombes;Paris;France;FALSE;FALSE;Spring;;7.4;14.3;4.1;;;;;
1924-03-15;England;Scotland;19;0;1924 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;;;;;;;;;;
1924-03-08;Wales;Ireland;10;13;1924 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1924-02-23;England;France;19;7;1924 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;;;;;;;;;;
1924-02-23;Scotland;Ireland;13;8;1924 Five Nations Championship;Inverleith;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1924-02-09;Ireland;England;3;14;1924 Five Nations Championship;Ravenhill;Belfast;Ireland;FALSE;FALSE;;;;;;;;;;
1924-02-02;Scotland;Wales;35;10;1924 Five Nations Championship;Inverleith;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1924-01-26;Ireland;France;6;0;1924 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;;6.7;11.7;2.6;;;;;
1924-01-19;Wales;England;9;17;1924 Five Nations Championship;St Helen's;Swansea;Wales;FALSE;FALSE;;;;;;;;;;
1924-01-01;France;Scotland;12;10;1924 Five Nations Championship;Stade Pershing;Vincennes;France;FALSE;FALSE;;;;;;;;;;
1923-04-14;France;Ireland;14;8;1923 Five Nations Championship;Colombes;Paris;France;FALSE;FALSE;Spring;;4.4;14.8;0.2;;;;;
1923-04-02;France;England;3;12;1923 Five Nations Championship;Stade Yves-du-Manoir;Colombes;France;FALSE;FALSE;;;;;;;;;;
1923-03-17;Scotland;England;6;8;1923 Five Nations Championship;Inverleith;Edinburgh;Scotland;FALSE;FALSE;;;;;;;;;;
1923-03-10;Ireland;Wales;5;4;1923 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;;1.7;7.8;0.2;;;;;
